access,acess,addr:city,addr:country,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:suburb,addr:unit,amenity,amenity_1,atm,barrier,bicycle,brand,brand:wikidata,brand:wikipedia,brewery,building:levels,bus,capacity,cuisine,delivery,description,dispensing,drive_through,element_type,email,emergency,entrance,foot,geometry,healthcare,healthcare:speciality,highway,horse,internet_access,internet_access:fee,leisure,level,motor_vehicle,motorcar,motorcycle,name,name:en,name:pt,name:ru,natural,network,note,office,opening_hours,operator,operator:wikidata,operator:wikipedia,osmid,outdoor_seating,parking,payment:cash,payment:credit_cards,payment:debit_cards,phone,public_transport,religion,service:bicycle:repair,shop,short_name,smoking,sport,takeaway,traffic_calming,website,wheelchair,wifi,alt_name,building,building:colour,building:material,building:use,denomination,disused:amenity,fax,food,height,historic,indoor,internet_access:ssid,landuse,library,license_classes,lit,nodes,object,pedestrian,restaurant,roof:colour,roof:height,roof:levels,roof:material,roof:orientation,roof:shape,room,school,self_service,source,square,stars,start_date,surface,tipo,tourism,trailer,university,wikidata,wikipedia,type,ways,fixme,image
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5754005 -3.7473364, -38.5753939 -3.7473592, -38.5753881 -3.7473788, -38.5754005 -3.7473364))",,,,,,,,,,,,,,,,,,,,,,,,653652820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3829421746, 3829428589, 6125675402]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5754779 -3.7473591, -38.5754573 -3.747353, -38.5754407 -3.7473482, -38.5754779 -3.7473591))",,,,,,,,,,,,,,,,,,,,,,,,653652822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6125675409, 3829428590, 6125675404]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5744482 -3.7547355, -38.5744813 -3.7547352, -38.5745163 -3.7547347, -38.5745175 -3.7547578, -38.5745363 -3.7547568, -38.5744482 -3.7547355))",,,,,,,,,,,,,,,,,,,,,,,,653826330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6127238526, 5468215853, 6127238443, 6127238444, 6127238535]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5745363 -3.7547568, -38.5745504 -3.7549311, -38.5745728 -3.7549577, -38.5746101 -3.7549774, -38.5746469 -3.7549842, -38.5746796 -3.7549698, -38.5758718 -3.7537035, -38.5745363 -3.7547568))",,,,,,,,,,,,,,,,,,,,,,,,653826332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6127238535, 6127238536, 6127238537, 6127238538, 6127238545, 6127238546, 3885354450]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5732402 -3.7565011, -38.574278 -3.7554005, -38.5743445 -3.7552791, -38.5743749 -3.755195, -38.5744007 -3.7550957, -38.5744114 -3.7550191, -38.5744144 -3.7549645, -38.5744079 -3.7547366, -38.5744482 -3.7547355, -38.5732402 -3.7565011))",,,,,,,,,,,,,,,,,,,,,,,,653826343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6127238530, 6127238547, 6127238539, 6127238540, 6127238541, 6127238542, 6127238543, 6127238544, 6127238526]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5724883 -3.7561738, -38.5718609 -3.7567869, -38.5720558 -3.7569831, -38.5722464 -3.7567965, -38.5726283 -3.7571499, -38.5726439 -3.7571334, -38.5732402 -3.7565011, -38.5724883 -3.7561738))",,,,,,,,,,,,,,,,,,,,,,,,653826345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6127238527, 4491125191, 4491125192, 1895711099, 1895711082, 4503167799, 6127238530]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5743446 -3.7501281, -38.573534 -3.7510112, -38.572667 -3.7519069, -38.5707791 -3.7539548, -38.5709977 -3.7545115, -38.5709993 -3.754752, -38.5709091 -3.7548855, -38.570948 -3.7549345, -38.5709949 -3.7549819, -38.5717901 -3.7555207, -38.5725751 -3.756089, -38.5724883 -3.7561738, -38.5743446 -3.7501281))",,,,,,,,,,,,,,,,,,,,,,,,653826348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1895711094, 6127238549, 2285058815, 1895711076, 2285044594, 2285044591, 2285044588, 2285044584, 1895711040, 6127238548, 1895711113, 6127238527]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5712573 -3.7464542, -38.5721501 -3.7472483, -38.5721083 -3.7473119, -38.5727924 -3.7479568, -38.5730267 -3.7481951, -38.5712573 -3.7464542))",,,,,,,,,,,,,,,,,,,,,,,,653826354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1895711011, 6127238532, 6127238533, 1895711090, 2895274866]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,81,,60120-013,,Avenida Barão de Studart,Meireles,,cafe,,,,,,,,,,,,coffee_shop,,,,,way,,,,,"POLYGON ((-38.5031703 -3.7247143, -38.5031866 -3.7247609, -38.5030792 -3.7248028, -38.5030629 -3.7247597, -38.5031703 -3.7247143))",,,,,wlan,no,,,,,,Café Vida,,,,,,,,24/7,,,,657988584,,,,,,+55 85 3085 4582,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6162316194, 6162316195, 6162316196, 6162316197, 6162316194]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Rua Isabel Ferreira,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4674303 -3.8296998, -38.4667132 -3.8297964, -38.4665271 -3.829066, -38.4672293 -3.8289645, -38.4674303 -3.8296998))",,,,,,,,,,,,Isabel Ferreira,,,,,,,,,Pública,,,658600423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6167119407, 6167119408, 6167119409, 6167119410, 6167119407]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Rua Cardoso de Barros,Vila Pery,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5797359 -3.7915096, -38.579625 -3.7913897, -38.5800225 -3.7910146, -38.5802659 -3.7912698, -38.5801857 -3.7913405, -38.5801611 -3.7913036, -38.5800194 -3.7914204, -38.5799177 -3.7913589, -38.5797359 -3.7915096))",,,,,,,,,,,,Colégio Eçá de Queiroz,,,,,,,,,,,,658749874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6168643589, 6168643590, 6168643591, 6168643592, 6168643593, 6168643594, 6168643595, 6168643596, 6168643589]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Rua Dom Xisto Albano,Vila Pery,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5804672 -3.7920296, -38.5803974 -3.7919547, -38.5806603 -3.791687, -38.5807568 -3.7917834, -38.5804672 -3.7920296))",,,,,,,,,,,,Colégio Moriá,,,,,,,,,,,,658749876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6168643597, 6168643598, 6168643599, 6168643600, 6168643597]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,640,,60120-000,,Avenida Barão de Studart,Meireles,,bank,,yes,,,Caixa Econômica Federal,Q835283,pt:Caixa Econômica Federal,,,,,,,,,no,way,,,,,"POLYGON ((-38.5055229 -3.7294985, -38.5051069 -3.7296335, -38.5050866 -3.7295727, -38.5051148 -3.7295374, -38.5054957 -3.7294182, -38.5055229 -3.7294985))",,,,,,,,,,,,Caixa Econômica Federal,,,,,,,,Mo-Fr 10:00-16:00,,,,659332937,,,,,,+55 85 3266 7100,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,"[6173113755, 6173113756, 6173113757, 6173113758, 6173113759, 6173113755]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,920,,60115-081,,Rua Barão de Aracati,Aldeota,,bank,,yes,,,Banco do Brasil,Q610817,en:Banco do Brasil,,,,,,,,,no,way,,,,,"POLYGON ((-38.5109577 -3.7297268, -38.5111746 -3.7296595, -38.5111139 -3.7294645, -38.510897 -3.7295317, -38.5109577 -3.7297268))",,,,,,,,,,,,Banco do Brasil,,,,,,,,Mo-Fr 10:00-16:00,,,,659332947,,no,,,,,,,,,,,,,,https://www.bb.com.br/,yes,,,yes,,,,,,,,,,,,,,,,"[6173126605, 6173126606, 6173126607, 6173126608, 6173126605]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6167793 -3.737791, -38.6167851 -3.7376492, -38.6164382 -3.7377174, -38.6167793 -3.737791))",,,,,,,,,,,,,,,,,,,,,,,,659779572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6177176280, 5487442078, 5487442073]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6168168 -3.7386036, -38.6167804 -3.7384384, -38.6163857 -3.7385252, -38.6164222 -3.7386904, -38.6168168 -3.7386036))",,,,,,,,,,,,,,,,,,,,,,,,659779581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6177176787, 6177176284, 6177176283, 6177176786]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,360,,60531-760,,Rua 729,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6039707 -3.7723016, -38.6035275 -3.7724293, -38.6035743 -3.7726119, -38.6040113 -3.7724922, -38.6039707 -3.7723016))",,,,,,,,,,,,Colégio Cora Coralina,,,,,,,,,,,,661248670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6190694922, 6190694923, 6190694924, 6190694925, 6190694922]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5135462 -3.7427531, -38.5134287 -3.7427794, -38.513413 -3.7427021, -38.5133745 -3.7425469, -38.5131101 -3.7426132, -38.5130742 -3.7424833, -38.5128216 -3.7425611, -38.5127858 -3.7425721, -38.5127636 -3.7425792, -38.5127486 -3.7425256, -38.5127076 -3.7423862, -38.5126933 -3.7423393, -38.5126934 -3.7423305, -38.5126942 -3.7423218, -38.5126976 -3.7423142, -38.5127057 -3.7423079, -38.5127585 -3.7422898, -38.5129039 -3.7422465, -38.5130432 -3.742206, -38.5131137 -3.7421854, -38.5131233 -3.7421827, -38.5131429 -3.7422493, -38.5132148 -3.7424802, -38.5133375 -3.7424487, -38.5133147 -3.742377, -38.5134427 -3.7423455, -38.5135462 -3.7427531))",hospital,,,,,,,,,,,,,,,,,,,,,,,661725185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6195097989, 6195097988, 6195097683, 6195097684, 6195097985, 6195097986, 6195097998, 6195097987, 6195098011, 6195098007, 6195098010, 6195098012, 6195098017, 6195098013, 6195098014, 6195098015, 6195098005, 6195098004, 6195097999, 6195098002, 6195098016, 6195097994, 6195097993, 6195097992, 6195097991, 6195097990, 6195097989]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1304,,60135-100,,Avenida Antônio Sales,Joaquim Távora,,bank,,yes,,,Bradesco,Q806181,en:Banco Bradesco,,,,,,,,,no,way,7336.gerencia@bradesco.com.br,,,,"POLYGON ((-38.5123406 -3.7427589, -38.5122198 -3.7427967, -38.5121625 -3.7426143, -38.5122834 -3.7425765, -38.5123406 -3.7427589))",,,,,,,,,,,,Bradesco,,,,,,,,Mo-Fr 10:00-16:00,,,,661725187,,,,,,+55 85 3388 2100,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,"[6195098020, 6195098021, 6195098022, 6195098023, 6195098020]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,683,,60150-970,,Rua Maria Tomásia,Aldeota,,post_office,,,,,Correios,Q3375004,en:Correios,,4,,,,,,,,way,,,,,"POLYGON ((-38.4959344 -3.735797, -38.4958207 -3.7358332, -38.4957578 -3.7356367, -38.4958033 -3.7356222, -38.4957966 -3.7356012, -38.4958442 -3.735586, -38.495847 -3.7355946, -38.4958675 -3.7355881, -38.4959344 -3.735797))",,,,,,,,,,,,Correios,,,,,,,,Mo-Fr 09:00-17:00,,,,662093955,,,,,,+55 85 3433 4101,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,"[6198646454, 6198646455, 6198646456, 6198646457, 6198646458, 6198646459, 6198646460, 6198646461, 6198646454]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6217955 -3.7552336, -38.6215621 -3.7548643, -38.6211491 -3.7551961, -38.6214066 -3.7555575, -38.6217955 -3.7552336))",,,,,,,,,,,,Colégio Irmãs Paulas,,,,,,,,,,,,663003479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6206423352, 6206423351, 6206423350, 6206423349, 6206423352]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,733,,,,Rua Marechal Deodoro,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5360646 -3.7420858, -38.5359561 -3.7418529, -38.5351146 -3.7422431, -38.5351462 -3.742311, -38.5352219 -3.7424762, -38.5360646 -3.7420858))",,,,,,,,,,,,E.E.F.M. Figueiredo Correa,,,,,,,,,,,,663197194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6208012297, 6208012294, 6208012293, 6208008564, 6208012296, 6208012297]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Rua José Dantas Pereira,Canindezinho,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6089505 -3.8213431, -38.6083802 -3.8215751, -38.6081277 -3.820936, -38.6086985 -3.8207039, -38.6089505 -3.8213431))",,,,,,,,,,,,Escola Municipal Jornalista Demócrito Dummar,,,,,,,,,Secretaria de Educação,,,668486641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260098998, 6260099003, 6260098999, 6260099000, 6260098998]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,2381,,60713-305,,Avenida Cônego de Castro,Paeque Presidente Vargas,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6036672 -3.8210289, -38.603656 -3.8210694, -38.6031811 -3.8213282, -38.6028513 -3.8207115, -38.6033158 -3.8204559, -38.6033938 -3.8205773, -38.6036672 -3.8210289))",,,,,,,,,,,,ETI Professora José Maria Ferreira Gome,,,,,,,,,,,,668507875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6260325047, 6260325048, 6260325049, 6260325050, 6260325051, 6260325073, 6260325047]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5112594 -3.7206889, -38.5113732 -3.7206601, -38.5113408 -3.7205585, -38.5114534 -3.7205254, -38.5113934 -3.7203449, -38.5113552 -3.7203327, -38.5111653 -3.7203715, -38.5112594 -3.7206889))",,,,,,,,,,,,,,,,,,,,,,,,668839378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5801767393, 5801767395, 5801767396, 5801767397, 6263438340, 6263438341, 6263438342, 5801767393]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,,,,,no,way,,,,,"POLYGON ((-38.538661 -3.80306, -38.538661 -3.8031105, -38.5386113 -3.8031105, -38.5386113 -3.8030601, -38.538661 -3.80306))",,,,,,,,,,,,,,,,,,,,,,,,671947284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6292392525, 6292392526, 6292392527, 6292392528, 6292392525]",,,,,,,,,,,,,,,,,,,,designated,,,,,,,
,,Fortaleza,,,256,,60170-055,,Avenida Desembargador Moreira,Meireles,,restaurant,,,,,,,,,,,,seafood,yes,,,,way,,,,,"POLYGON ((-38.4966129 -3.7292385, -38.4962514 -3.7293536, -38.4962264 -3.7293856, -38.4962898 -3.7295828, -38.4966824 -3.7294597, -38.4966129 -3.7292385))",,,,,,,,,,,,Sabor de Mar,,,,,,,,Mo-Fr 16:00-00:00; Sa 09:00-00:00; Su 09:00-17:00,,,,672012841,no,,,,,+55 85 3242 8180,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6293105023, 4133308276, 6293105013, 6293105024, 6293105025, 6293105023]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5401096 -3.723438, -38.5400306 -3.723456, -38.5400591 -3.723596, -38.5401485 -3.7235716, -38.5401096 -3.723438))",,,,,,,,,,,,Espaço HERBALIFE Nutrition,,,,,,,,,,,,678118890,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6349371224, 6349371225, 6349371226, 6349371227, 6349371224]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1579,,,,Rua Guilherme Rocha,Centro,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5400367 -3.7231314, -38.5399432 -3.7231558, -38.5400042 -3.7233343, -38.5400855 -3.723314, -38.5400367 -3.7231314))",,,,,,,,,,,,Panelada Do Fabiano,,,,,,,,,,,,678118891,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6349371228, 6349371229, 6349371230, 6349371231, 6349371228]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5400901 -3.7233428, -38.5399976 -3.7233704, -38.54001 -3.7234258, -38.5401009 -3.7234027, -38.5400901 -3.7233428))",,,,,,,,,,,,Casarão Self-Service e Bar - Big House,,,,,,,,,,,,678119858,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6349378822, 6349378823, 6349378824, 6349378825, 6349378822]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6007537 -3.8174083, -38.6000794 -3.8178515, -38.600255 -3.8181204, -38.6004373 -3.8180027, -38.6004883 -3.8180776, -38.600546 -3.8180442, -38.6006841 -3.8182368, -38.6008906 -3.8181004, -38.6008289 -3.8180067, -38.6010913 -3.8178287, -38.6007537 -3.8174083))",,,,,,,,,,,,Colégio Castro Alves,,,,,,,,,,,,678811321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6355847752, 6355847753, 6355847754, 6355847755, 6355847756, 6355847757, 6355847758, 6355847759, 6355847760, 6355847761, 6355847752]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60734290,,Rua Pedestre XIII,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.60235 -3.8170259, -38.6015178 -3.8175344, -38.6017408 -3.8178978, -38.6019908 -3.8179647, -38.6021012 -3.8178973, -38.6019719 -3.8176867, -38.6025418 -3.8173384, -38.60235 -3.8170259))",,,,,,,,,,,,COLÉGIO PADRE ANTÔNIO MONTEIRO DA CRUZ,,,,,,,,,Prefeitura de Fortaleza,,,679299393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6361013094, 6361013095, 6361013096, 6361013097, 6361013098, 6361013099, 6361013100, 6361013094]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5866415 -3.8156552, -38.5857079 -3.8165344, -38.5860992 -3.816974, -38.5870698 -3.8160779, -38.5866415 -3.8156552))",,,,,,,,,,,,COLÉGIO IRAPUAN CAVALCANTE PINHEIRO,,,,,,,,,,,,679299396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6361013110, 6361013111, 6361013112, 6361013113, 6361013110]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5854745 -3.8153425, -38.5847489 -3.8155304, -38.5852105 -3.8160385, -38.5856366 -3.8156531, -38.5855227 -3.8155277, -38.5854745 -3.8153425))",,,,,,,,,,,,Colégio Santa Helena,,,,,,,,,,,,679299397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6361013114, 6361013115, 6361013116, 6361013117, 6361013118, 6361013114]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5379284 -3.7388579, -38.5375726 -3.7391419, -38.537658 -3.7392494, -38.5380097 -3.7389411, -38.5379284 -3.7388579))",,,,,,,,,,,,Restaurante Universitário UFC,,,,,,,,,,,,680776042,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6374627052, 6374627053, 6374627054, 6374627055, 6374627052]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1001,,60040000,,Rua Antônio Pompeu,Centro,,university,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5325521 -3.7343739, -38.5323509 -3.7344381, -38.5323053 -3.7344087, -38.532182 -3.7344435, -38.5323644 -3.735035, -38.5327184 -3.7349279, -38.5325521 -3.7343739))",,,,,,,,,,,,Faculdade Maurício de Nassau,,,,,,,,,,,,680777317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6374645189, 6374645190, 6374645191, 6374645192, 6374645193, 6374645194, 6374645189]",,,,,,,,,,,,,,,,,,,,,campus,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,chicken,,,,,way,,,,,"POLYGON ((-38.508603 -3.829699, -38.50867 -3.8299237, -38.5085402 -3.8299623, -38.5084731 -3.8297375, -38.508603 -3.829699))",,,,,,,,,,,,,,,,,,,,,,,,681299700,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6380044766, 6380044767, 6380044768, 6380044769, 6380044766]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5081974 -3.8300531, -38.5083116 -3.830018, -38.5082952 -3.8299646, -38.5081809 -3.8299997, -38.5081974 -3.8300531))",,,,,,,,,,,,,,,,,,,,,,,,681299701,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6380044770, 6380044771, 6380044772, 6380044773, 6380044770]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5082181 -3.8303091, -38.5082532 -3.8304597, -38.508147 -3.8304861, -38.5081109 -3.8303309, -38.5082181 -3.8303091))",,,,,,,,,,,,Bar da Diana,,,,,,,,,,,,681299710,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6380044807, 6380044808, 6380044809, 6380044810, 6380044807]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,pub,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5080906 -3.8303375, -38.5081277 -3.8305145, -38.5079178 -3.8305449, -38.507991 -3.8303568, -38.5080906 -3.8303375))",,,,,,,,,,,,Skina do Carangueijo,,,,,,,,,,,,681299711,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6380044811, 6380044812, 6380044813, 6380044814, 6380044811]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5259294 -3.7331437, -38.5259901 -3.7333674, -38.5258827 -3.7333954, -38.5258126 -3.7331833, -38.5259294 -3.7331437))",,,,,,,,,,,,,,,,,,,,,,,,681363780,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6380699945, 6380699946, 6380699947, 6380699948, 6380699945]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,110,,,,Avenida Filomeno Gomes,Jacarecanga,,university,,,,,,,,,,,,,,Faculdade Metropolitana Da Grande Fortaleza,,,way,,,,,"POLYGON ((-38.5427188 -3.7233225, -38.5427737 -3.7234726, -38.5427635 -3.7235497, -38.5427808 -3.7237158, -38.5427397 -3.7238256, -38.5426279 -3.7238577, -38.5426172 -3.7237908, -38.5424696 -3.7238202, -38.542416 -3.7235981, -38.5425206 -3.7235579, -38.542483 -3.7233866, -38.5427188 -3.7233225))",,,,,,,,,,,,UNIFAMETRO - Unidade IV,,,,,,,,,UNIFAMETRO,,,681500632,,,,,,,,,,,,,,,,http://www.unifametro.edu.br/,,,,,,,,,,,,,,,,,,,,"[6382100126, 6382100127, 6382100128, 6382100129, 6386776270, 6382100130, 6382100131, 6382100132, 6382100133, 6382100134, 6382100135, 6382100126]",,,,,,,,,,,,,,,,,,,,,campus,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4962699 -3.80592, -38.4960865 -3.8060489, -38.4961532 -3.8061612, -38.4963532 -3.8060614, -38.4962699 -3.80592))",,,,,,,,,,,,Mr Food,,,,,,,,,,,,681684542,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[6383956373, 6383956374, 6383956375, 6383956376, 6383956373]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.566052 -3.832268, -38.5664034 -3.8321556, -38.5662666 -3.8318131, -38.5659179 -3.8319068, -38.566052 -3.832268))",,,,,,,,,,,,,,,,,,,,,,,,681864676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6385617894, 6385617895, 6385617896, 6385617897, 6385617894]",,,,,,,,,,,primary,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5882218 -3.8132761, -38.5884162 -3.8130689, -38.588274 -3.8129203, -38.5881573 -3.8130127, -38.5879723 -3.8131505, -38.5880024 -3.813179, -38.5880555 -3.8132513, -38.5881139 -3.8132125, -38.5881387 -3.8132461, -38.5881705 -3.8132107, -38.5882218 -3.8132761))",,,,,,,,,,,,Colégio Teleyos,,,,,,,,,,,,681994888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6386716665, 6386716667, 6386716668, 6386716669, 6386716670, 6386716660, 6386716661, 6386716662, 6386716663, 6386716664, 6386716665]",,,,,,,,,,,,,,,,,,,,,,,,,,,
